Restaurant ID,Name,Cuisine,Locality,City,Latitude,Longitude,Rating,Total Number Ratings,Delivery
17554145,Sonic Drive-In,Fast Food,Mangum,Mangum,34.8854037000,-99.5018221000,0,0,No
17555995,Friendship Inn,"American, Breakfast",Altus,Altus,34.6598654000,-99.3340509000,3.1,4,No
17552641,Buena Vista Restaurant,"Mexican, Tex-Mex",Altus,Altus,34.6377000000,-99.3476000000,3.2,5,No
17552654,Happy Donuts,Donuts,Altus,Altus,34.6465000000,-99.3339000000,3.7,3,No
17552695,Ye Olde Donut Shoppe & Bakery,"Breakfast, Donuts",Altus,Altus,34.6456000000,-99.3343000000,3.8,1,No
17552647,Confectionately Yours Sweets,"Coffee and Tea, Desserts",Altus,Altus,34.6398000000,-99.3342000000,3.9,3,No
17552662,Long John Silver's,Fast Food,Altus,Altus,34.6498000000,-99.3343000000,3.0,3,No
17555744,Taco Mayo,"Fast Food, Tex-Mex",Altus,Altus,34.6547553000,-99.3340283000,3.1,4,No
17556531,Araceli's,"Breakfast, Mexican",Altus,Altus,34.6382040000,-99.3294080000,0,2,No
17552650,Fortune Cookie Oriental Restaurant,"Asian, Chinese",Altus,Altus,34.6375000000,-99.3354000000,3.5,3,No
17552673,Pizza Hut,"Fast Food, Pizza",Altus,Altus,34.6381071750,-99.3160347641,2.9,4,Yes
17552692,Western Sizzlin,"American, Steak",Altus,Altus,34.6715000000,-99.3337000000,3.1,4,No
17552681,Sonic Drive-In,Fast Food,Altus,Altus,34.6488362000,-99.3343160000,3.4,4,No
17552674,Pizza Hut,"Fast Food, Pizza",Altus,Altus,34.6564878674,-99.3346104026,3.3,3,No
17556574,Mi Familia Mexican Cafe,"American, Mexican",Altus,Altus,34.6512040000,-99.3328230000,3.5,4,No
17554142,Jo's Place,,Mangum,Mangum,34.8721000000,-99.5059000000,0,1,No
17552685,Taco Bell,Fast Food,Altus,Altus,34.6560002690,-99.3346157670,3.7,3,No
17554143,Pizza Hut,"Fast Food, Pizza",Mangum,Mangum,34.8869804273,-99.5021465421,0,1,No
17552642,Burger King,Fast Food,Altus,Altus,34.6371725855,-99.2994734645,2.5,2,No
17553084,Sonic Drive-In,Fast Food,Carnegie,Carnegie,35.1052413199,-98.5914782479,0,0,No
17552635,Arby's,Fast Food,Altus,Altus,34.6500495535,-99.3342984624,3.6,2,No
17556319,Melvins Drive Inn,,Mangum,Mangum,34.8737137000,-99.5027474000,0,0,No
17552682,Subway,Fast Food,Altus,Altus,34.6533000000,-99.3343000000,3.3,2,No
17552667,McDonald's,Fast Food,Altus,Altus,34.6375060000,-99.3316940000,3.9,1,No
17552645,Church's Chicken,Fast Food,Altus,Altus,34.6457000000,-99.3339000000,2.8,1,No
17555591,Domino's Pizza,"Fast Food, Pizza",Altus,Altus,34.6381535180,-99.3237286806,0,2,Yes
17556535,"General Store of Elmer, Ok","American, Breakfast, Burger",Altus,Altus,34.4785309000,-99.3343660000,0,0,No
17552646,Club Altus,Sandwich,Altus,Altus,34.6571000000,-99.3286000000,0,1,No
17552659,Kendall's Restaurant,"American, BBQ",Altus,Altus,34.6377000000,-99.3338000000,0,0,No
17554137,El Charro,Tex-Mex,Mangum,Mangum,34.8830000000,-99.5028000000,0,0,No
17552670,Altus Club,"American, Burger, Bar Food",Altus,Altus,34.6552200000,-99.2864890000,0,0,No
17552683,Subway,Fast Food,Altus,Altus,34.6379000000,-99.3283000000,0,0,No
17556303,Hilda's Sweet Shoppe,,Altus,Altus,34.6435460000,-99.3341880000,0,0,No
17552668,McDonald's,Fast Food,Altus,Altus,34.6631000000,-99.3340000000,0,0,No
17553010,Orient Drugstore & Grill,"Diner, Bar Food",Altus,Altus,34.7807000000,-99.3354000000,0,1,No
17552655,Hideout Bar,,Altus,Altus,34.6364000000,-99.3338000000,0,0,No
17553082,Ice Dock,,Carnegie,Carnegie,35.1036000000,-98.5534000000,0,0,No
18915904,Papa John's Pizza,,Altus,Altus,34.6374639245,-99.3305751555,0,0,No
17554947,Waterhole Number 183,"American, Cafe",Snyder,Snyder,34.6651000000,-98.9521000000,0,0,No
17554146,Subway,Fast Food,Mangum,Mangum,34.8738000000,-99.5028000000,0,0,No
17554136,Country Cafe,,Mangum,Mangum,34.8723000000,-99.4974000000,0,0,No
17553277,Sunshine Cafe',"American, Pizza, Cafe",Cordell,Cordell,35.2914000000,-98.9900000000,0,0,Yes
18936306,Shorty Bauman's,Burger,Cordell,Cordell,35.2909430000,-98.9871340000,0,0,No
17553284,Sonic Drive-In,Fast Food,Cordell,Cordell,35.3038048209,-98.9879744538,0,0,No
17554297,T J's Simple Simons,Pizza,Carnegie,Carnegie,35.0975000000,-98.7470000000,0,0,No
